Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/t2em.mtx,32,3,0.276728,0.0161808,0.00286207,0.0547957,0.00103998,0.0586977,15.6423
matrices/t2em.mtx,32,3,0.253014,0.0122628,0.00284281,0.0548044,0.000924576,0.0585717,15.6759
matrices/t2em.mtx,64,3,0.307787,0.0117172,0.00284484,0.0296109,0.00158133,0.0340371,26.9755
matrices/t2em.mtx,64,3,0.423838,0.010566,0.00284066,0.0296201,0.0014161,0.0338769,27.103
matrices/t2em.mtx,64,3,0.586884,0.00804498,0.00288824,0.0297572,0.00124334,0.0338888,27.0935
matrices/t2em.mtx,64,3,0.570119,0.00769132,0.0028811,0.0297829,0.00147763,0.0341417,26.8928
matrices/t2em.mtx,64,3,0.344563,0.00853204,0.0028472,0.0297227,0.00129496,0.0338649,27.1126
matrices/t2em.mtx,128,3,0.465566,0.012102,0.00279908,0.0166807,0.00204088,0.0215207,42.6644
matrices/t2em.mtx,128,3,0.428706,0.015078,0.00282244,0.016485,0.00205039,0.0213578,42.9897
matrices/t2em.mtx,128,3,0.425308,0.00878989,0.00282142,0.0165018,0.00239071,0.0217139,42.2847
matrices/t2em.mtx,128,3,0.493818,0.0096109,0.00284604,0.0164048,0.00205536,0.0213062,43.0938
matrices/t2em.mtx,128,3,0.422265,0.00973694,0.00284735,0.0164488,0.00194804,0.0212442,43.2196
matrices/wiki-talk-temporal.mtx,1,3,1.0817,0.412824,0.00135283,2.01744,4.9994e-05,2.01884,0.32787
matrices/wiki-talk-temporal.mtx,1,3,1.00901,0.415242,0.00135913,2.01763,5.4871e-05,2.01904,0.327838
matrices/wiki-talk-temporal.mtx,1,3,1.00794,0.414971,0.00134103,2.03531,4.1896e-05,2.03669,0.324997
matrices/wiki-talk-temporal.mtx,1,3,1.07472,0.414414,0.00135159,2.0218,4.1965e-05,2.02319,0.327165
matrices/wiki-talk-temporal.mtx,1,3,1.01229,0.41519,0.00134079,2.02794,5.076e-05,2.02933,0.326175
matrices/wiki-talk-temporal.mtx,2,3,0.649965,0.618667,0.115472,1.31335,0.214716,1.64353,0.402741
matrices/wiki-talk-temporal.mtx,2,3,0.616157,0.616364,0.116474,1.3127,0.218109,1.64728,0.401825
matrices/wiki-talk-temporal.mtx,2,3,0.621314,0.616655,0.116067,1.32137,0.215535,1.65297,0.400441
matrices/wiki-talk-temporal.mtx,2,3,0.622701,0.613431,0.113398,1.32344,0.213952,1.65079,0.400972
matrices/wiki-talk-temporal.mtx,2,3,0.628715,0.614913,0.111124,1.32834,0.213167,1.65263,0.400524
matrices/wiki-talk-temporal.mtx,4,3,0.466301,0.334851,0.240574,0.967304,0.213979,1.42186,0.465531
matrices/wiki-talk-temporal.mtx,4,3,0.443574,0.329644,0.239854,0.960419,0.21803,1.4183,0.466698
matrices/wiki-talk-temporal.mtx,4,3,0.426606,0.331517,0.245162,0.968379,0.216968,1.43051,0.462715
matrices/wiki-talk-temporal.mtx,4,3,0.452155,0.333517,0.239425,0.952613,0.216758,1.4088,0.469847
matrices/wiki-talk-temporal.mtx,4,3,0.438895,0.331077,0.239283,0.962472,0.216637,1.41839,0.466668
matrices/wiki-talk-temporal.mtx,8,3,0.337026,0.180627,0.351288,0.772815,0.278896,1.403,0.471788
matrices/wiki-talk-temporal.mtx,8,3,0.395742,0.179264,0.353386,0.773227,0.285787,1.4124,0.468648
matrices/wiki-talk-temporal.mtx,8,3,0.334661,0.180743,0.353766,0.767877,0.282915,1.40456,0.471265
matrices/wiki-talk-temporal.mtx,8,3,0.353577,0.178059,0.353921,0.776503,0.282334,1.41276,0.468529
matrices/wiki-talk-temporal.mtx,8,3,0.333241,0.178807,0.35389,0.76967,0.286255,1.40981,0.469507
matrices/wiki-talk-temporal.mtx,16,3,0.320285,0.111815,0.387601,0.565658,0.248997,1.20226,0.550564
