Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/rail2586.mtx,2,3,1.12731,0.367267,0.210419,0.680929,-0.0352333,0.856114,1.87156
matrices/rail2586.mtx,2,3,1.14951,0.368155,0.216654,0.683918,-0.0408978,0.859675,1.86381
matrices/rail2586.mtx,2,3,1.13268,0.367341,0.207154,0.681519,-0.0335897,0.855083,1.87382
matrices/rail2586.mtx,4,3,0.663402,0.161366,0.0993554,0.180772,-0.0154521,0.264675,6.05373
matrices/rail2586.mtx,4,3,0.661425,0.154581,0.103772,0.181492,-0.0159153,0.269349,5.94868
matrices/rail2586.mtx,4,3,0.662252,0.15188,0.101272,0.180931,-0.0141701,0.268033,5.9779
matrices/rail2586.mtx,4,3,0.661598,0.154011,0.099938,0.181021,-0.0156012,0.265358,6.03815
matrices/rail2586.mtx,4,3,0.663448,0.152517,0.101175,0.180905,-0.0155861,0.266494,6.01241
matrices/rail2586.mtx,8,3,0.400573,0.12276,0.119105,0.0512842,-0.0160375,0.154351,10.3807
matrices/rail2586.mtx,8,3,0.400186,0.12115,0.120532,0.0513586,-0.0160883,0.155803,10.284
matrices/rail2586.mtx,8,3,0.409363,0.124815,0.118082,0.0513129,-0.015945,0.15345,10.4417
matrices/rail2586.mtx,8,3,0.400564,0.12645,0.119056,0.0513729,-0.0159564,0.154472,10.3726
matrices/rail2586.mtx,8,3,0.399807,0.127618,0.11987,0.0513798,-0.0161873,0.155062,10.3331
matrices/rail2586.mtx,16,3,0.269392,0.10928,0.0657387,0.0156398,-0.00518872,0.0761898,21.03
matrices/rail2586.mtx,16,3,0.265448,0.108856,0.0653094,0.0153592,-0.00488308,0.0757855,21.1422
matrices/rail2586.mtx,16,3,0.274685,0.11463,0.0645377,0.0151239,-0.00481478,0.0748469,21.4073
matrices/rail2586.mtx,16,3,0.2743,0.111884,0.0646511,0.0152114,-0.00482533,0.0750372,21.353
matrices/rail2586.mtx,16,3,0.267672,0.125817,0.0654652,0.0152141,-0.00481827,0.075861,21.1212
matrices/rail2586.mtx,32,3,0.247187,0.166333,1.26481,0.00704619,-0.00411849,1.26774,1.26389
matrices/rail2586.mtx,32,3,0.224363,0.145338,1.27042,0.00742745,-0.00494621,1.2729,1.25875
matrices/rail2586.mtx,32,3,0.217056,0.136349,1.27125,0.00699095,-0.00266457,1.27558,1.25612
matrices/rail2586.mtx,32,3,0.217005,0.137099,1.25466,0.0070351,-0.00395193,1.25775,1.27392
matrices/rail2586.mtx,32,3,0.216407,0.138363,1.27522,0.00696957,-0.00371182,1.27847,1.25327
matrices/rail2586.mtx,64,3,0.230057,0.181879,1.50882,0.00413643,-0.00335033,1.50961,1.06138
matrices/rail2586.mtx,64,3,0.190162,0.142166,1.50072,0.00415319,-0.00344402,1.50143,1.06717
matrices/rail2586.mtx,64,3,0.181846,0.133942,1.2966,0.00421678,-0.00334707,1.29747,1.23492
matrices/rail2586.mtx,64,3,0.1822,0.134081,1.32525,0.00418248,-0.00340256,1.32603,1.20833
matrices/rail2586.mtx,64,3,0.182029,0.133945,1.55082,0.00416942,-0.00335234,1.55164,1.03263
matrices/rail2586.mtx,128,3,0.1957,0.168733,1.18866,0.00381378,-0.00324183,1.18923,1.34732
matrices/rail2586.mtx,128,3,0.202491,0.178846,1.15159,0.00396161,-0.00359237,1.15196,1.39091
matrices/rail2586.mtx,128,3,0.195463,0.17769,1.13504,0.00382116,-0.00343395,1.13543,1.41116
matrices/rail2586.mtx,128,3,0.171156,0.144249,1.14502,0.00386504,-0.00353273,1.14535,1.39894
matrices/rail2586.mtx,128,3,0.169902,0.139997,1.12251,0.00370212,-0.00333737,1.12287,1.42694
matrices/rel9.mtx,1,3,7.14595,14.0562,7.61786,12.7932,5.9672e-05,20.4111,0.231905
matrices/rel9.mtx,1,3,7.14594,14.12,7.61338,12.8026,7.755e-05,20.416,0.231849
matrices/rel9.mtx,1,3,7.03429,14.0515,7.6165,12.8849,4.7203e-05,20.5014,0.230883
matrices/rel9.mtx,1,3,7.04007,14.0942,7.60131,12.7357,5.6111e-05,20.3371,0.232749
matrices/rel9.mtx,1,3,7.0348,14.249,7.6006,12.7802,4.8541e-05,20.3809,0.232249
matrices/rel9.mtx,2,3,3.79533,3.32964,3.10342,3.40641,-0.0255286,6.4843,0.729984
matrices/rel9.mtx,2,3,3.71075,3.34815,3.18855,3.41083,-0.110743,6.48864,0.729496
matrices/rel9.mtx,2,3,3.68563,3.24392,3.33909,3.53764,-0.258378,6.61836,0.715198
matrices/rel9.mtx,2,3,3.71581,3.26467,3.21162,3.54324,-0.121628,6.63323,0.713595
matrices/rel9.mtx,2,3,3.69011,3.27362,3.09367,3.41408,-0.00456361,6.50318,0.727864
matrices/rel9.mtx,4,3,2.12121,0.952197,4.99545,0.957246,-0.129825,5.82287,0.812904
matrices/rel9.mtx,4,3,2.12462,0.951088,4.99479,0.958562,-0.129559,5.82379,0.812776
matrices/rel9.mtx,4,3,2.12778,0.951556,4.96801,0.958444,-0.126282,5.80018,0.816085
matrices/rel9.mtx,4,3,2.23912,1.07829,5.01221,0.955743,-0.128796,5.83915,0.810637
matrices/rel9.mtx,4,3,2.12657,0.954328,4.9864,0.959104,-0.133137,5.81237,0.814373
matrices/rel9.mtx,8,3,1.26718,0.489374,2.18445,0.295728,-0.0573306,2.42285,1.95366
matrices/rel9.mtx,8,3,1.27185,0.489841,2.1829,0.293662,-0.0564558,2.42011,1.95588
matrices/rel9.mtx,8,3,1.26423,0.497083,2.1995,0.296696,-0.0630983,2.4331,1.94544
matrices/rel9.mtx,8,3,1.26892,0.495112,2.18978,0.292309,-0.054447,2.42764,1.94981
matrices/rel9.mtx,8,3,1.2639,0.497608,2.18829,0.296374,-0.0607656,2.4239,1.95282
matrices/rel9.mtx,16,3,0.836034,0.362601,3.64711,0.108932,-0.0279914,3.72805,1.26968
matrices/rel9.mtx,16,3,0.838434,0.360848,3.61981,0.115332,-0.0293638,3.70578,1.27731
matrices/rel9.mtx,16,3,0.835405,0.361039,3.63784,0.114157,-0.030158,3.72184,1.2718
matrices/rel9.mtx,16,3,0.833979,0.362342,3.68242,0.110613,-0.031294,3.76174,1.25831
matrices/rel9.mtx,16,3,0.835771,0.363535,3.64742,0.113583,-0.0388335,3.72217,1.27169
matrices/rel9.mtx,32,3,0.843921,0.588444,2.15385,0.0342048,-0.0181438,2.16991,2.1814
matrices/rel9.mtx,32,3,0.710449,0.465398,2.20158,0.0339735,-0.0175345,2.21802,2.13408
matrices/rel9.mtx,32,3,0.6688,0.414793,2.19947,0.0341032,-0.0171147,2.21646,2.13559
matrices/rel9.mtx,32,3,0.66978,0.424281,2.22167,0.0342188,-0.0177701,2.23812,2.11492
matrices/rel9.mtx,32,3,0.669564,0.419918,2.13039,0.0344368,-0.0185216,2.14631,2.20539
matrices/rel9.mtx,64,3,0.81049,0.657674,2.1607,0.0108303,-0.00630123,2.16523,2.18611
matrices/rel9.mtx,64,3,0.59507,0.438642,2.17093,0.0103825,-0.00619416,2.17511,2.17618
matrices/rel9.mtx,64,3,0.566883,0.414053,2.15128,0.0103726,-0.0058297,2.15582,2.19565
matrices/rel9.mtx,64,3,0.565899,0.413295,2.18826,0.0106718,-0.00637899,2.19255,2.15887
matrices/rel9.mtx,64,3,0.565918,0.411538,2.16056,0.0105447,-0.00659657,2.1645,2.18685
matrices/rel9.mtx,128,3,0.783717,0.707541,1.20078,0.00597592,-0.00455617,1.2022,3.93732
matrices/rel9.mtx,128,3,0.540142,0.462139,1.19505,0.0058351,-0.00434435,1.19654,3.95592
matrices/rel9.mtx,128,3,0.519013,0.440388,1.19373,0.0060558,-0.00460032,1.19519,3.96042
matrices/rel9.mtx,128,3,0.521666,0.443419,1.19763,0.0063413,-0.00486959,1.1991,3.94748
matrices/rel9.mtx,128,3,0.521309,0.443234,1.19562,0.00596299,-0.00460153,1.19698,3.95448
matrices/t2em.mtx,1,3,1.48843,2.01821,1.28357,1.75536,2.2836e-05,3.03895,0.302132
matrices/t2em.mtx,1,3,1.37324,2.06251,1.30466,1.756,2.3382e-05,3.06068,0.299988
matrices/t2em.mtx,1,3,1.37758,2.0383,1.31738,1.76145,2.6569e-05,3.07885,0.298217
matrices/t2em.mtx,1,3,1.36761,2.04872,1.26498,1.76835,3.4614e-05,3.03337,0.302689
matrices/t2em.mtx,1,3,1.40822,2.00886,1.29087,1.76489,2.3281e-05,3.05578,0.300469
matrices/t2em.mtx,2,3,0.718633,0.432242,0.433336,0.414705,-0.000586609,0.847455,1.08344
matrices/t2em.mtx,2,3,0.714095,0.421506,0.428396,0.413516,-0.00122476,0.840687,1.09216
matrices/t2em.mtx,2,3,0.721904,0.434547,0.43649,0.413255,-0.00234173,0.847403,1.08351
matrices/t2em.mtx,2,3,0.719872,0.423004,0.435733,0.413374,-0.00223117,0.846875,1.08418
matrices/t2em.mtx,2,3,0.71482,0.421376,0.436229,0.414827,-0.0027805,0.848276,1.08239
matrices/t2em.mtx,4,3,0.407258,0.193469,0.589538,0.213032,-0.143108,0.659462,1.3923
matrices/t2em.mtx,4,3,0.407187,0.198739,0.594201,0.212636,-0.143069,0.663767,1.38327
matrices/t2em.mtx,4,3,0.413031,0.196969,0.592504,0.212002,-0.142992,0.661515,1.38798
matrices/t2em.mtx,4,3,0.410592,0.198713,0.588889,0.211857,-0.143032,0.657714,1.396
matrices/t2em.mtx,4,3,0.407538,0.197772,0.591411,0.211607,-0.141791,0.661227,1.38858
matrices/t2em.mtx,8,3,0.245875,0.085407,0.322255,0.0605825,-0.0363729,0.346464,2.6501
matrices/t2em.mtx,8,3,0.24332,0.0903611,0.325033,0.0607532,-0.0365692,0.349217,2.62922
matrices/t2em.mtx,8,3,0.245066,0.0916584,0.315313,0.0608784,-0.0371032,0.339089,2.70775
matrices/t2em.mtx,8,3,0.245517,0.0895891,0.316693,0.0607792,-0.037106,0.340367,2.69758
matrices/t2em.mtx,8,3,0.2459,0.0905156,0.316288,0.0603098,-0.0371029,0.339495,2.70451
matrices/t2em.mtx,16,3,0.16337,0.0704457,0.376866,0.0301817,-0.0248176,0.38223,2.40213
matrices/t2em.mtx,16,3,0.163117,0.0706744,0.363379,0.0308077,-0.0253894,0.368798,2.48962
matrices/t2em.mtx,16,3,0.161946,0.0719047,0.359648,0.0305563,-0.0250015,0.365203,2.51413
matrices/t2em.mtx,16,3,0.162665,0.0703413,0.361227,0.030689,-0.0253463,0.36657,2.50475
matrices/t2em.mtx,16,3,0.162824,0.0703014,0.367177,0.0306077,-0.024966,0.372819,2.46277
matrices/t2em.mtx,32,3,0.155603,0.104066,1.29918,0.00872379,-0.00714617,1.30076,0.70587
matrices/t2em.mtx,32,3,0.134939,0.0871218,1.30822,0.00852798,-0.00803474,1.30871,0.701579
matrices/t2em.mtx,32,3,0.131012,0.0836217,1.30221,0.00870697,-0.00642961,1.30448,0.703855
matrices/t2em.mtx,32,3,0.130927,0.0826869,1.33388,0.00855842,-0.00814732,1.33429,0.688129
matrices/t2em.mtx,32,3,0.132547,0.0844229,1.32871,0.00879136,-0.00654341,1.33096,0.689852
